,finalPrice,auctionId,estimate_low,estimate_high,title,displayName,url,startingBid,currentBid,numberOfBids,sold
11688,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,8000,12000,"LA BELLE ET LA BETE / BEAUTY AND THE BEAST (1946) STYLE A POSTER, FRENCH",None,/en/buy/auction/2020/eclectic-london/la-belle-et-la-bete-beauty-and-the-beast-1946,6000,,0,FALSE
11689,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,JASPER JOHNS  |  UNTITLED (ULAE 221-223),JASPER JOHNS,/en/buy/auction/2020/eclectic-london/jasper-johns-untitled-ulae-221-223,2600,,0,TRUE
11690,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1500,2000,"NEIL LIBBERT  |  ANDY WARHOL AT TATE GALLERY, 1971",NEIL LIBBERT,/en/buy/auction/2020/eclectic-london/neil-libbert-andy-warhol-at-tate-gallery-1971,1000,,0,TRUE
11691,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,15000,20000, ANDY WARHOL | JACK NICKLAUS (FELDMAN & SCHELLMANN IIIC.13B),Andy Warhol,/en/buy/auction/2020/eclectic-london/andy-warhol-jack-nicklaus-feldman-schellmann-iiic,13000,,0,FALSE
11692,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000,"CHRIS LEVINE  |  KATE MOSS, SHE'S LIGHT (DOTS), 2013",CHRIS LEVINE,/en/buy/auction/2020/eclectic-london/chris-levine-kate-moss-shes-light-dots-2013,9000,,0,TRUE
11693,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,7000,"HORST P. HORST  |  'YVES SAINT LAURENT AT DIOR', 1958",HORST P. HORST,/en/buy/auction/2020/eclectic-london/horst-p-horst-yves-saint-laurent-at-dior-1958,4500,,0,FALSE
11694,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200,"GEORGES DAMBIER  |  DORIAN WITH A BUNCH OF FLOWERS, 1951",GEORGES DAMBIER,/en/buy/auction/2020/eclectic-london/georges-dambier-dorian-with-a-bunch-of-flowers,600,,0,TRUE
11695,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,20000,30000, JEAN-GABRIEL DOMERGUE  |  FARNIENTE,JEAN-GABRIEL DOMERGUE,/en/buy/auction/2020/eclectic-london/jean-gabriel-domergue-farniente,18000,,0,FALSE
11696,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,7000,10000,"HELMUT NEWTON  |  'NADJA ADJUSTING STOCKING', HOTEL BALMORAL, MONTE CARLO, 1994",HELMUT NEWTON,/en/buy/auction/2020/eclectic-london/helmut-newton-nadja-adjusting-stocking-hotel,6000,,0,TRUE
11697,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,"HELMUT NEWTON  |  'REGINE AT HOME', PARIS, 1975",HELMUT NEWTON,/en/buy/auction/2020/eclectic-london/helmut-newton-regine-at-home-paris-1975,2600,,0,FALSE
11698,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000, ALFREDO PINA  |  RECLINING FEMALE NUDE,ALFREDO PINA,/en/buy/auction/2020/eclectic-london/alfredo-pina-reclining-female-nude,2400,,0,TRUE
11699,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,26000,36000," HELMUT NEWTON  |  'SADDLE III', AND 'JEAN-LOUIS DAVID CUTS THE HAIR OF EVA M.', 1974-76",HELMUT NEWTON,/en/buy/auction/2020/eclectic-london/helmut-newton-saddle-iii-and-jean-louis-david-cuts,22000,,0,FALSE
11700,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000," FREDERIC, LORD LEIGHTON  |  THE SLUGGARD","FREDERIC, LORD LEIGHTON",/en/buy/auction/2020/eclectic-london/frederic-lord-leighton-the-sluggard,8500,,0,TRUE
11701,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,7000,10000,"ALBERT WATSON | 'KATE MOSS IN TORN VEIL', MARRAKECH, 1993",ALBERT WATSON,/en/buy/auction/2020/eclectic-london/albert-watson-kate-moss-in-torn-veil-marrakech,6000,,0,TRUE
11702,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,7000,HENRI OTTMANN  |  NU AU MASQUE,HENRI OTTMANN,/en/buy/auction/2020/eclectic-london/henri-ottmann-nu-au-masque,3500,,0,TRUE
11703,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200,"WILLIAM CLAXTON  |  PEGGY MOFFIT IN RUDI GERNREICH'S TOPLESS SWIMSUIT, 1964",WILLIAM CLAXTON ,/en/buy/auction/2020/eclectic-london/william-claxton-peggy-moffit-in-rudi-gernreichs,600,,0,TRUE
11704,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1500,2500,"AUGUSTUS JOHN, R.A.  |  DORELIA STANDING; EQUIHEN FISHERGIRL","AUGUSTUS JOHN, R.A.",/en/buy/auction/2020/eclectic-london/augustus-john-r-a-dorelia-standing-equihen,1200,,0,FALSE
11705,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,"MARIO TESTINO  |  LARA STONE, FOR BRITISH VOGUE, 2009",MARIO TESTINO,/en/buy/auction/2020/eclectic-london/mario-testino-lara-stone-for-british-vogue-2009,50,,0,TRUE
11706,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000,GINO LAPINI  |  YOUNG POSEIDON RIDING A SEAHORSE,GINO LAPINI,/en/buy/auction/2020/eclectic-london/gino-lapini-young-poseidon-riding-a-seahorse,9000,,0,FALSE
11707,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200,"AUGUSTUS JOHN, R.A.  |  WOMAN AND CHILDREN AMONG TREES; YOUNG CHILD IN A HEADSCARF","AUGUSTUS JOHN, R.A.",/en/buy/auction/2020/eclectic-london/augustus-john-r-a-woman-and-children-among-trees,500,,0,FALSE
11708,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,AFFORTUNATO GORI  |  COUCHER DE SOLEIL (SUNSET),AFFORTUNATO GORI,/en/buy/auction/2020/eclectic-london/affortunato-gori-coucher-de-soleil-sunset,5000,,0,TRUE
11709,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,7000,"PETER LINDBERGH  |  'ULLI STEINMEIER, LYNNE KOESTER, CINDY CRAWFORD AND LINDA EVANGELISTA', PIN UP STUDIOS, PARIS, 1989",Peter Lindbergh,/en/buy/auction/2020/eclectic-london/peter-lindbergh-ulli-steinmeier-lynne-koester,4000,,0,FALSE
11710,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,4000,"ERWIN OLAF  |  MILAN HOTEL, ROOM 609, 2010",ERWIN OLAF,/en/buy/auction/2020/eclectic-london/erwin-olaf-milan-hotel-room-609-2010,2600,,0,TRUE
11711,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000,"SIR ANTHONY VAN DYCK  |  SKETCH FOR THE DOUBLE PORTRAIT OF MOUNTJOY BLOUNT, 1ST EARL OF NEWPORT (CIRCA 1597–1666) AND GEORGE, LORD GORING (1608–1657)",SIR ANTONY VAN DYCK,/en/buy/auction/2020/eclectic-london/sir-anthony-van-dyck-sketch-for-the-double,9000,,0,TRUE
11712,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,15000,25000,"BASIL BLACKSHAW, H.R.H.A  |  GRAHAM AND JUDE","BASIL BLACKSHAW, H.R.H.A",/en/buy/auction/2020/eclectic-london/basil-blackshaw-h-r-h-a-graham-and-jude,10000,,0,FALSE
11713,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,8000,12000,"SIR TERRY FROST, R.A.  |  WHITE SQUEEZE","SIR TERRY FROST, R.A.",/en/buy/auction/2020/eclectic-london/sir-terry-frost-r-a-white-squeeze,7000,,0,FALSE
11714,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,700,1000,PETER HOBBS  |  FORM/ SPACE FOR DIOGENES NO. 4,PETER HOBBS,/en/buy/auction/2020/eclectic-london/peter-hobbs-form-space-for-diogenes-no-4,500,,0,TRUE
11715,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,DENIS MITCHELL  |   HELA,DENIS MITCHELL,/en/buy/auction/2020/eclectic-london/denis-mitchell-hela,1300,,0,TRUE
11716,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,8000,"LOUIS LE BROCQUY, R.H.A.  |  STUDY TOWARDS AN IMAGE OF DELACROIX","LOUIS LE BROCQUY, R.H.A.",/en/buy/auction/2020/eclectic-london/louis-le-brocquy-r-h-a-study-towards-an-image-of,3500,,0,TRUE
11717,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,MOHAMMAD ALI TALPUR  |  MACHINE DRAWINGS (DIPTYCH),MOHAMMAD ALI TALPUR,/en/buy/auction/2020/eclectic-london/mohammad-ali-talpur-machine-drawings-diptych,1600,,0,FALSE
11718,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000,"CIRCLE OF TIZIANO VECELLIO, CALLED TITIAN  |  THE CONVERSION OF SAINT PAUL (ROSAND & MURARO 16)","CIRCLE OF TIZIANO VECELLIO, CALLED TITIAN",/en/buy/auction/2020/eclectic-london/circle-of-tiziano-vecellio-called-titian-the,3500,,0,TRUE
11719,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,18000,25000,BERNARD BUFFET  |  LE POT DE JACINTHE,Bernard Buffet,/en/buy/auction/2020/eclectic-london/bernard-buffet-le-pot-de-jacinthe,16000,,0,TRUE
11720,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,"A PORTRAIT OF MIRZA NURULLAH SMOKING A HOOKAH, INDIA, MUGHAL STYLE IN RAJASTHAN, LATE 17TH/EARLY 18TH CENTURY",None,/en/buy/auction/2020/eclectic-london/a-portrait-of-mirza-nurullah-smoking-a-hookah,2600,,0,TRUE
11721,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,"AN ILLUSTRATION DEPICTING LORD VISHNU IN HIS VAMANA AVATARA AND KING MAHABALI AND SHUKRACHARYA, INDIA, DELHI, CIRCA 1800",None,/en/buy/auction/2020/eclectic-london/an-illustration-depicting-lord-vishnu-in-his,2600,,0,FALSE
11722,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,"FRENCH SCHOOL, 18TH CENTURY  | THE TOILET OF VENUS","FRENCH SCHOOL, 18TH CENTURY",/en/buy/auction/2020/eclectic-london/french-school-18th-century-the-toilet-of-venus,1800,,0,TRUE
11723,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,"A COUPLE TAKING REFRESHMENTS ON A TERRACE, INDIA, PROVINCIAL MUGHAL, LATE 18TH CENTURY",None,/en/buy/auction/2020/eclectic-london/a-couple-taking-refreshments-on-a-terrace-india,2600,,0,FALSE
11724,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,JOAN MIRÓ  |  L'AIGLE ET LA FEMME LA NUIT (D. 22),Joan Miró,/en/buy/auction/2020/eclectic-london/joan-miro-laigle-et-la-femme-la-nuit-d-22,5000,,0,FALSE
11725,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1500,2000,WISDOM KUDOWOR  |  BLUE SCAPE,WISDOM KUDOWOR,/en/buy/auction/2020/eclectic-london/wisdom-kudowor-blue-scape,900,,0,TRUE
11726,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,30000,40000,"PETER BEARD  |  GIRAFFES IN MIRAGE ON THE TARU DESERT, KENYA, JUNE 1960",PETER BEARD,/en/buy/auction/2020/eclectic-london/peter-beard-giraffes-in-mirage-on-the-taru-desert,26000,,0,TRUE
11727,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,SANAA GATEJA  |  AFRICAN SYMBOLISM,SANAA GATEJA,/en/buy/auction/2020/eclectic-london/sanaa-gateja-african-symbolism,2400,,0,TRUE
11728,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000,"PETER BEARD  |  '""STARVO"", FOR THE END OF THE GAME', 1972-4 |  '""STARVO"", FOR THE END OF THE GAME', 1984 | '""RITZ"" SAFARIS, WITH THE PEACE CORPSE', 1965",PETER BEARD,/en/buy/auction/2020/eclectic-london/peter-beard-starvo-for-the-end-of-the-game-1972-4,9000,,0,TRUE
11729,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,"AFRICAN, 20TH CENTURY | LEOPARD",None,/en/buy/auction/2020/eclectic-london/african-20th-century-leopard,2600,,0,TRUE
11730,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2800,3200,IMRE BAK  |  REFLECTIONS,IMRE BAK,/en/buy/auction/2020/eclectic-london/imre-bak-reflections,2200,,0,TRUE
11731,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,ERNESTO SHIKHANI  |  A CHAVE DE PAPA PARA AFRIKA (THE POPES KEY FOR AFRIKA),ERNESTO SHIKHANI,/en/buy/auction/2020/eclectic-london/ernesto-shikhani-a-chave-de-papa-para-afrika-the,2400,,0,TRUE
11732,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,WIFREDO LAM | DINNER SERVICE SET,Wifredo Lam,/en/buy/auction/2020/eclectic-london/wifredo-lam-dinner-service-set,5000,,0,TRUE
11733,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,IBOU DIOUF  |  LES POETESSES,IBOU DIOUF,/en/buy/auction/2020/eclectic-london/ibou-diouf-les-poetesses,2000,,0,TRUE
11734,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,ANTÓNIO OLE | CONVERSA INTERROMPIDA,ANTÓNIO OLE,/en/buy/auction/2020/eclectic-london/antonio-ole-conversa-interrompida,2400,,0,TRUE
11735,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,FOLLOWER OF JEAN-BAPTISTE VAN MOUR | A SPICE MARKET,FOLLOWER OF JEAN-BAPTISTE VAN MOUR,/en/buy/auction/2020/eclectic-london/follower-of-jean-baptiste-van-mour-a-spice-market,1800,,0,TRUE
11736,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000,CRISTIANO MANGOVO | EU QUERO EU,CRISTIANO MANGOVO,/en/buy/auction/2020/eclectic-london/cristiano-mangovo-eu-quero-eu,1700,,0,TRUE
11737,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,8000,12000,"NORMAN PARKINSON | THE ART OF TRAVEL, 1951",Norman Parkinson,/en/buy/auction/2020/eclectic-london/norman-parkinson-the-art-of-travel-1951,7000,,0,TRUE
11738,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,15000,20000,"JÁNOS VASZARY | SAILORS IN PORTOROŽ, SLOVENIA",JÁNOS VASZARY,/en/buy/auction/2020/eclectic-london/janos-vaszary-sailors-in-portoroz-slovenia,11000,,0,TRUE
11739,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,10000,15000,JÁNOS VASZARY | BUDAPEST,JÁNOS VASZARY,/en/buy/auction/2020/eclectic-london/janos-vaszary-budapest,8000,,0,TRUE
11740,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000, RÓBERT BERÉNY | TWO INTERIOR SCENES,RÓBERT BERÉNY,/en/buy/auction/2020/eclectic-london/robert-bereny-two-interior-scenes,2200,,0,FALSE
11741,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,600,800,GEORGES FEHER | AT THE CAFE,GEORGES FEHER,/en/buy/auction/2020/eclectic-london/georges-feher-at-the-cafe,400,,0,TRUE
11742,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,"WILLIAM KLEIN | ANNALISE ON BROOKLYN BRIDGE & MIRROR, N.Y., VOGUE, 1963",WILLIAM KLEIN,/en/buy/auction/2020/eclectic-london/william-klein-annalise-on-brooklyn-bridge-mirror-n,1800,,0,TRUE
11743,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1800,2400,"RIVER OF NO RETURN / LA MAGNIFICA PREDA (1954) POSTER, ITALIAN",None,/en/buy/auction/2020/eclectic-london/river-of-no-return-la-magnifica-preda-1954-poster,1200,,0,TRUE
11744,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,7000,ATTRIBUTED TO GUY HEAD | RECLINING NUDE,ATTRIBUTED TO GUY HEAD,/en/buy/auction/2020/eclectic-london/attributed-to-guy-head-reclining-nude,4500,,0,TRUE
11745,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1500,2500,"LILLIAN BASSMAN | JEAN SHRIMPTON, CA. 1955",LILLIAN BASSMAN,/en/buy/auction/2020/eclectic-london/lillian-bassman-jean-shrimpton-ca-1955,1300,,0,TRUE
11746,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,400,600,"THE DEVIL IS A WOMAN (1935) ORIGINAL OVERSIZED DOUBLE-WEIGHT STUDIO PHOTOGRAPH, US",None,/en/buy/auction/2020/eclectic-london/the-devil-is-a-woman-1935-original-oversized,100,,0,TRUE
11747,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2600,3500,"ANTON WILHELM TISCHBEIN | PORTRAIT OF ELISABETH VON BREITENBACH, WEARING A BLUE DRESS, SEATED IN A LANDSCAPE",ANTON WILHELM TISCHBEIN,/en/buy/auction/2020/eclectic-london/anton-wilhelm-tischbein-portrait-of-elisabeth-von,2000,,0,FALSE
11748,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,500,800," NIAGARA (1953) PRESS SHEET, JAPANESE",None,/en/buy/auction/2020/eclectic-london/niagara-1953-press-sheet-japanese,100,,0,FALSE
11749,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1200,1800,THE OUTLAW (1943) 1950 FIRST AUSTRALIAN RELEASE POSTER,None,/en/buy/auction/2020/eclectic-london/the-outlaw-1943-1950-first-australian-release,700,,0,FALSE
11750,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,"JACK B. YEATS, R.H.A. | TWO INK DRAWINGS FOR A BROADSIDE","JACK B. YEATS, R.H.A. ",/en/buy/auction/2020/eclectic-london/jack-b-yeats-r-h-a-two-ink-drawings-for-a,4500,,0,TRUE
11751,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000, JAKE AND DINOS CHAPMAN | MY GIANT COLOURING BOOK,JAKE AND DINOS CHAPMAN,/en/buy/auction/2020/eclectic-london/jake-and-dinos-chapman-my-giant-colouring-book,3200,,0,TRUE
11752,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,3000,5000, EGBERT VAN HEEMSKERCK THE ELDER | A QUAKERS' MEETING,EGBERT VAN HEEMSKERCK THE ELDER,/en/buy/auction/2020/eclectic-london/egbert-van-heemskerck-the-elder-a-quakers-meeting,2200,,0,FALSE
11753,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000," PETER HOWSON, O.B.E | O MIRACLE!","PETER  HOWSON, O.B.E.",/en/buy/auction/2020/eclectic-london/peter-howson-o-b-e-o-miracle,2600,,0,TRUE
11754,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000," ATTRIBUTED TO ROBERT WALKER | PORTRAIT OF A GENTLEMAN IN ARMOUR, POSSIBLY COLONEL SIR WILLIAM ROOKE",ATTRIBUTED TO ROBERT WALKER,/en/buy/auction/2020/eclectic-london/attributed-to-robert-walker-portrait-of-a,50,,0,TRUE
11755,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,600,900,"WHERE DANGER LIVES (1950) POSTER, US",None,/en/buy/auction/2020/eclectic-london/where-danger-lives-1950-poster-us,200,,0,FALSE
11756,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000,PAOLO DE MATTEIS | CAIN AND ABEL,PAOLO DE MATTEIS,/en/buy/auction/2020/eclectic-london/paolo-de-matteis-cain-and-abel,3000,,0,FALSE
11757,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,300,500," THE THIRD MAN (1949) STUDIO PHOTOGRAPH, BRITISH",None,/en/buy/auction/2020/eclectic-london/the-third-man-1949-studio-photograph-british,50,,0,TRUE
11758,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,JACOB DUCK | A MUSICIAN;  A HUNTER,JACOB DUCK,/en/buy/auction/2020/eclectic-london/jacob-duck-a-musician-a-hunter,5000,,0,FALSE
11759,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2400,3500,"THE CIRCUS / LE CIRQUE (1928) POSTER, BELGIAN",None,/en/buy/auction/2020/eclectic-london/the-circus-le-cirque-1928-poster-belgian,1600,,0,TRUE
11760,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,8000,12000,"THOMAS STRUTH | RUE AUX LAINES, BRÜSSEL",THOMAS STRUTH,/en/buy/auction/2020/eclectic-london/thomas-struth-rue-aux-laines-bruessel,5500,,0,TRUE
11761,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,7000,10000," ORMOND GIGLI | 'NEW YORK CITY' (GIRLS IN THE WINDOWS), 1960",ORMOND GIGLI,/en/buy/auction/2020/eclectic-london/ormond-gigli-new-york-city-girls-in-the-windows,6000,,0,TRUE
11762,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,600,900, 8 1/2 (1963) 1964 FIRST CZECH RELEASE POSTER ,None,/en/buy/auction/2020/eclectic-london/8-1-2-1963-1964-first-czech-release-poster,200,,0,TRUE
11763,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1500,2000,"TERRY O'NEILL | JEAN SHRIMPTON AND TERENCE STAMP, LONDON, 1963",TERRY O'NEILL,/en/buy/auction/2020/eclectic-london/terry-oneill-jean-shrimpton-and-terence-stamp,1300,,0,TRUE
11764,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1000,1500, NATHAN CASH DAVIDSON | APHORISM BY THE KING TO DESTROY FOREVER,NATHAN CASH DAVIDSON,/en/buy/auction/2020/eclectic-london/nathan-cash-davidson-aphorism-by-the-king-to,50,,0,TRUE
11765,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1000,1500," BRITISH SCHOOL, POSSIBLY LATE 19TH CENTURY | AN ARAB WARRIOR","BRITISH SCHOOL, POSSIBLY LATE 19TH CENTURY",/en/buy/auction/2020/eclectic-london/british-school-possibly-late-19th-century-an-arab,600,,0,TRUE
11766,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200,"THE GRADUATE (1967) SPECIAL TIE-IN POSTER WITH VISTA, US",None,/en/buy/auction/2020/eclectic-london/the-graduate-1967-special-tie-in-poster-with-vista,400,,0,TRUE
11767,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,500,800,"THE WRONG MAN (1957) LOBBY CARD NUMBER 6, US",None,/en/buy/auction/2020/eclectic-london/the-wrong-man-1957-lobby-card-number-6-us,200,,0,TRUE
11768,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200,ATTRIBUTED TO JAN JACOBSZ. VAN DER STOFFE | A CAVALRY SKIRMISH,ATTRIBUTED TO JAN JACOBSZ. VAN DER STOFFE,/en/buy/auction/2020/eclectic-london/attributed-to-jan-jacobsz-van-der-stoffe-a-cavalry,50,,0,TRUE
11769,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,800,1200," ICE STATION ZEBRA (1968) 3D LENTICULAR, US",None,/en/buy/auction/2020/eclectic-london/ice-station-zebra-1968-3d-lenticular-us,500,,0,FALSE
11770,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,"DON MCCULLIN | WOUNDED MARINE, VIETNAM, 1968",DON MCCULLIN,/en/buy/auction/2020/eclectic-london/don-mccullin-wounded-marine-vietnam-1968,1800,,0,TRUE
11771,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000," TERRY O'NEILL | DAVID BAILEY, 1965",TERRY O'NEILL,/en/buy/auction/2020/eclectic-london/terry-oneill-david-bailey-1965,1800,,0,FALSE
11772,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,4000,6000,JASON BROOKS | ROBERT,JASON BROOKS,/en/buy/auction/2020/eclectic-london/jason-brooks-robert,50,,0,TRUE
11773,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,8000,12000,"LEO TOLSTOY: A BRONZE BUST, AFTER THE MODEL BY PAOLO TROUBETZKOY (1866-1938) ",None,/en/buy/auction/2020/eclectic-london/leo-tolstoy-a-bronze-bust-after-the-model-by-paolo,5000,,0,TRUE
11774,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1000,1500, SIR MATTHEW SMITH | PORTRAIT OF ERNEST MILTON,SIR MATTHEW SMITH,/en/buy/auction/2020/eclectic-london/sir-matthew-smith-portrait-of-ernest-milton,300,,0,TRUE
11775,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,"TERRY O'NEILL | ISABELLA ROSSELLINI, 1984",TERRY O'NEILL,/en/buy/auction/2020/eclectic-london/terry-oneill-isabella-rossellini-1984,1800,,0,TRUE
11776,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,GIOVANNI DOMENICO LOMBARDI | THE FORTUNE TELLER,GIOVANNI DOMENICO LOMBARDI,/en/buy/auction/2020/eclectic-london/giovanni-domenico-lombardi-the-fortune-teller,5000,,0,FALSE
11777,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,6000,8000,"AN OLD TESTAMENT BIBLICAL NEEDLEWORK PANEL, DEPICTING THE DISCOVERY OF MOSES, PROBABLY FRENCH, FIRST HALF 16TH CENTURY",None,/en/buy/auction/2020/eclectic-london/an-old-testament-biblical-needlework-panel,4500,,0,FALSE
11778,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,7000,ALBERT-ERNEST CARRIER-BELLEUSE | BUSTE D'ALGERIENNE (BUST OF AN ALGERIAN WOMAN),ALBERT-ERNEST CARRIER-BELLEUSE,/en/buy/auction/2020/eclectic-london/albert-ernest-carrier-belleuse-buste-dalgerienne,4000,,0,FALSE
11779,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,5000,7000,"PETER WTEWAEL | A GOATHERD WITH A BAGPIPE AND HIS MASTIFF, IN A LANDSCAPE WITH GOATS BEYOND",PETER WTEWAEL,/en/buy/auction/2020/eclectic-london/peter-wtewael-a-goatherd-with-a-bagpipe-and-his,3500,,0,TRUE
11780,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1000,2000,FOLLOWER OF RICHARD PARKES BONINGTON | A BEACH SCENE IN FÉCAMP,FOLLOWER OF RICHARD PARKES BONINGTON,/en/buy/auction/2020/eclectic-london/follower-of-richard-parkes-bonington-a-beach-scene,50,,0,TRUE
11781,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,WILLIAM ANDERSON | THE LAKE DISTRICT – NINE WATERCOLOURS,WILLIAM  ANDERSON,/en/buy/auction/2020/eclectic-london/william-anderson-the-lake-district-nine,400,,0,TRUE
11782,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,2000,3000,ANDRÉ DUNOYER DE SEGONZAC | LA BAIE DE ST TROPEZ,ANDRÉ DUNOYER DE SEGONZAC,/en/buy/auction/2020/eclectic-london/andre-dunoyer-de-segonzac-la-baie-de-st-tropez,50,,0,TRUE
11783,,b0a78bea-4931-4b15-baaa-982e3dd0e9d3,1200,1800," JOHN 'WARWICK' SMITH | TIVOLI, ITALY",JOHN 'WARWICK' SMITH,/en/buy/auction/2020/eclectic-london/john-warwick-smith-tivoli-italy,300,,0,TRUE
